DATE,STOCK_SYMBOL,STOCK_NAME,CLIENT_NAME,BUY_OR_SELL,TRADED_QUANTITY,WATP,REMARKS
668bdbe408f437998e270ab1,08-JUL-2024,MTNL,Maha Tel Nigam Ltd.,HRTI PRIVATE LIMITED,SELL,1741681,42.55,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:29.000Z,2024-07-08T12:30:29.000Z,0,08-Jul-2024
668bdbe408f437998e270a78,08-JUL-2024,MTNL,Maha Tel Nigam Ltd.,HRTI PRIVATE LIMITED,BUY,1725237,42.54,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270ab3,08-JUL-2024,NFL,National Fertilizers Limi,GRAVITON RESEARCH CAPITAL LLP,SELL,3434334,143.62,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:29.000Z,2024-07-08T12:30:29.000Z,0,08-Jul-2024
668bdbe408f437998e270a7a,08-JUL-2024,NFL,National Fertilizers Limi,GRAVITON RESEARCH CAPITAL LLP,BUY,3434334,143.61,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270ab2,08-JUL-2024,NFL,National Fertilizers Limi,HRTI PRIVATE LIMITED,SELL,1915135,142.12,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:29.000Z,2024-07-08T12:30:29.000Z,0,08-Jul-2024
668bdbe408f437998e270a79,08-JUL-2024,NFL,National Fertilizers Limi,HRTI PRIVATE LIMITED,BUY,2466278,142.04,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270ab5,08-JUL-2024,NOVAAGRI,Nova Agritech Limited,AG DYNAMIC FUNDS LIMITED,SELL,635410,71.35,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:29.000Z,2024-07-08T12:30:29.000Z,0,08-Jul-2024
668bdbe408f437998e270ab6,08-JUL-2024,NOVAAGRI,Nova Agritech Limited,GRAVITON RESEARCH CAPITAL LLP,SELL,865193,71.27,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:29.000Z,2024-07-08T12:30:29.000Z,0,08-Jul-2024
668bdbe408f437998e270a7c,08-JUL-2024,NOVAAGRI,Nova Agritech Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,865193,71.37,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270ab4,08-JUL-2024,NOVAAGRI,Nova Agritech Limited,HRTI PRIVATE LIMITED,SELL,621248,71.39,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:29.000Z,2024-07-08T12:30:29.000Z,0,08-Jul-2024
668bdbe408f437998e270a7b,08-JUL-2024,NOVAAGRI,Nova Agritech Limited,HRTI PRIVATE LIMITED,BUY,776248,71.58,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270ab7,08-JUL-2024,OLECTRA,Olectra Greentech Limited,GRAVITON RESEARCH CAPITAL LLP,SELL,411530,1906.95,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:29.000Z,2024-07-08T12:30:29.000Z,0,08-Jul-2024
668bdbe408f437998e270a7d,08-JUL-2024,OLECTRA,Olectra Greentech Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,411530,1906.62,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270a7e,08-JUL-2024,OLIL,Oneclick Logistics Ind L,RUCHIKA GUPTA,BUY,25200,78.5,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
