DATE,STOCK_SYMBOL,STOCK_NAME,CLIENT_NAME,BUY_OR_SELL,TRADED_QUANTITY,WATP,REMARKS
668fd1786e6d235d4f1ebcb5,11-JUL-2024,GODREJAGRO,Godrej Agrovet Limited,FREYAN CRISHNA BIERI,BUY,691026,800.05,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcb6,11-JUL-2024,GODREJAGRO,Godrej Agrovet Limited,JAMSHYD NAOROJI GODREJ,BUY,1036539,800.05,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcb7,11-JUL-2024,GODREJAGRO,Godrej Agrovet Limited,NAVROZE JAMSHYD GODREJ,BUY,1036539,800.05,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcb8,11-JUL-2024,GODREJAGRO,Godrej Agrovet Limited,NYRIKA HOLKAR,BUY,691026,800.05,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcc0,11-JUL-2024,GODREJAGRO,Godrej Agrovet Limited,R K N ENTERPRISES,SELL,4146156,800.05,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcb9,11-JUL-2024,GODREJAGRO,Godrej Agrovet Limited,SMITA GODREJ CRISHNA,BUY,691026,800.05,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcba,11-JUL-2024,GODREJPROP,Godrej Properties Ltd,FREYAN CRISHNA BIERI,BUY,664400,3313.9,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcbe,11-JUL-2024,GODREJPROP,Godrej Properties Ltd,JAMSHYD NAOROJI GODREJ,BUY,996600,3313.9,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcbd,11-JUL-2024,GODREJPROP,Godrej Properties Ltd,NAVROZE JAMSHYD GODREJ,BUY,996600,3313.9,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcbc,11-JUL-2024,GODREJPROP,Godrej Properties Ltd,NYRIKA HOLKAR,BUY,664400,3313.9,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcc1,11-JUL-2024,GODREJPROP,Godrej Properties Ltd,R K N ENTERPRISES,SELL,3986400,3313.9,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcbb,11-JUL-2024,GODREJPROP,Godrej Properties Ltd,SMITA GODREJ CRISHNA,BUY,664400,3313.9,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcc2,11-JUL-2024,INDIGRID,India Grid Trust,ADITYA BIRLA SUN LIFE MUTUAL FUND,SELL,1454545,137.5,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
668fd1786e6d235d4f1ebcbf,11-JUL-2024,INDIGRID,India Grid Trust,BENNETT COLEMAN AND  CO LTD,BUY,1454545,137.5,2024-07-10T18:30:00.000Z,2024-07-11T12:35:04.526Z,2024-07-11T12:35:04.526Z,0,11-Jul-2024
